,id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,verification_status,issue_d,pymnt_plan,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,policy_code,application_type,acc_now_delinq,tot_coll_amt,tot_cur_bal,total_rev_hi_lim
212191,1363809,1607822,6800.0,6800.0,6800.0, 36 months,8.9,215.93,0.0,4.0,2.0,RENT,65000.0,Not Verified,Jun-2012,n,debt_consolidation,Lower interest for unpaid balances,941xx,CA,20.9,0.0,545.0,0.0,16.0,0.0,13538.0,47.5,30.0,f,0.0,0.0,7356.64,7356.64,6800.0,556.64,0.0,0.0,0.0,Aug-2013,4769.99,,Oct-2015,0.0,1.0,INDIVIDUAL,0.0,,,
173443,3095237,3767459,12000.0,12000.0,12000.0, 36 months,6.03,365.23,0.0,0.0,5.0,MORTGAGE,156000.0,Not Verified,Jan-2013,n,debt_consolidation,Credit Card,294xx,SC,18.75,0.0,457.0,0.0,22.0,0.0,20197.0,53.6,39.0,w,0.0,0.0,13148.137855399998,13148.14,12000.0,1148.14,0.0,0.0,0.0,Jan-2016,365.08,,Jan-2016,0.0,1.0,INDIVIDUAL,0.0,938.0,400559.0,37700.0
6473,893892,1111063,21000.0,21000.0,20725.0, 60 months,14.27,491.58,2.0,11.0,3.0,MORTGAGE,140000.0,Source Verified,Oct-2011,n,debt_consolidation,Bill payoff,335xx,FL,10.16,0.0,378.0,0.0,12.0,0.0,27347.0,85.2,34.0,f,0.0,0.0,28129.2006398,27760.84,21000.0,7129.2,0.0,0.0,0.0,Feb-2015,6673.26,,Feb-2015,0.0,1.0,INDIVIDUAL,0.0,,,
258326,34392611,37055928,12000.0,12000.0,12000.0, 36 months,11.99,398.52,1.0,9.0,1.0,RENT,67500.0,Source Verified,Nov-2014,n,debt_consolidation,Debt consolidation,904xx,CA,21.78,0.0,572.0,0.0,9.0,0.0,12976.0,87.7,17.0,f,0.0,0.0,13118.13,13118.13,12000.0,1118.13,0.0,0.0,0.0,Sep-2015,9539.44,,Jan-2016,0.0,1.0,INDIVIDUAL,0.0,0.0,31203.0,14800.0
91607,7062614,8724211,20000.0,20000.0,20000.0, 36 months,10.64,651.37,1.0,6.0,1.0,RENT,54000.0,Verified,Sep-2013,n,debt_consolidation,Debt Consolidation,816xx,CO,11.93,0.0,414.0,1.0,11.0,0.0,17169.0,45.7,37.0,f,0.0,0.0,22892.5972168,22892.6,20000.0,2892.6,0.0,0.0,0.0,Jul-2015,8808.62,,Jan-2016,0.0,1.0,INDIVIDUAL,0.0,0.0,28977.0,37600.0
172564,3155080,3867277,15000.0,15000.0,14950.0, 36 months,12.12,499.08,1.0,7.0,6.0,RENT,67000.0,Verified,Jan-2013,n,debt_consolidation,Debt consolidation,015xx,MA,10.47,0.0,511.0,0.0,7.0,0.0,19442.0,66.4,11.0,f,0.0,0.0,17185.6317558,17128.35,15000.0,2185.63,0.0,0.0,0.0,Dec-2014,3.4,,Jan-2016,0.0,1.0,INDIVIDUAL,0.0,55.0,19442.0,29300.0
205702,1443727,1696321,12000.0,12000.0,12000.0, 36 months,14.09,410.66,1.0,9.0,1.0,MORTGAGE,86000.0,Not Verified,Aug-2012,n,debt_consolidation,401K Payoff,600xx,IL,21.57,0.0,315.0,3.0,11.0,0.0,13178.0,79.9,53.0,f,0.0,0.0,12482.16,12482.16,12000.0,482.16,0.0,0.0,0.0,Mar-2013,520.19,,Jan-2016,0.0,1.0,INDIVIDUAL,0.0,,,
767802,46695536,49843369,10000.0,10000.0,9950.0, 36 months,12.29,333.53,2.0,10.0,5.0,MORTGAGE,50000.0,Verified,May-2015,n,debt_consolidation,Debt consolidation,300xx,GA,6.31,0.0,604.0,1.0,6.0,0.0,10529.0,80.4,7.0,f,0.0,0.0,10617.56,10564.47,10000.0,617.56,0.0,0.0,0.0,Nov-2015,8963.57,,Nov-2015,0.0,1.0,INDIVIDUAL,0.0,0.0,73882.0,13100.0
226697,1136050,1375803,5000.0,5000.0,5000.0, 36 months,16.77,177.7,3.0,16.0,3.0,RENT,47000.0,Source Verified,Feb-2012,n,debt_consolidation,Getting Rid of College Debts,112xx,NY,12.87,0.0,323.0,0.0,9.0,0.0,5181.0,90.9,19.0,f,0.0,0.0,5570.56,5570.56,5000.0,570.56,0.0,0.0,0.0,Nov-2012,4157.15,,Jan-2016,0.0,1.0,INDIVIDUAL,0.0,,,
96328,6929730,8571647,10000.0,10000.0,10000.0, 36 months,12.35,333.82,1.0,8.0,5.0,MORTGAGE,63150.0,Source Verified,Sep-2013,n,debt_consolidation,Debt consolidation,448xx,OH,13.83,0.0,391.0,1.0,8.0,1.0,9482.0,75.9,13.0,f,0.0,0.0,11864.14,11864.14,10000.0,1864.14,0.0,0.0,0.0,Nov-2015,3518.64,,Jan-2016,0.0,1.0,INDIVIDUAL,0.0,0.0,206865.0,12500.0
877329,38496991,41290818,25000.0,25000.0,25000.0, 60 months,11.99,555.99,1.0,9.0,1.0,RENT,65000.0,Verified,Jan-2015,n,credit_card,Credit card refinancing,951xx,CA,30.87,0.0,460.0,0.0,12.0,0.0,42108.0,66.2,16.0,f,0.0,0.0,1634.66,1634.66,927.8,706.86,0.0,0.0,0.0,Apr-2015,555.99,,Jan-2016,0.0,1.0,INDIVIDUAL,0.0,0.0,54143.0,63600.0
312515,26319194,28792045,14750.0,14750.0,14750.0, 36 months,7.69,460.11,0.0,3.0,10.0,RENT,98000.0,Source Verified,Sep-2014,n,debt_consolidation,Debt consolidation,786xx,TX,10.59,0.0,538.0,0.0,9.0,0.0,13565.0,50.1,16.0,f,0.0,0.0,15976.32,15976.32,14750.0,1226.32,0.0,0.0,0.0,Jan-2016,9074.67,,Jan-2016,0.0,1.0,INDIVIDUAL,0.0,0.0,25762.0,27100.0
227080,1129066,1367537,15000.0,15000.0,15000.0, 36 months,9.91,483.38,1.0,5.0,9.0,MORTGAGE,55000.0,Not Verified,Feb-2012,n,debt_consolidation,Home Improvement,551xx,MN,17.8,0.0,449.0,1.0,8.0,0.0,12400.0,61.1,23.0,f,0.0,0.0,15589.23,15589.23,15000.0,589.23,0.0,0.0,0.0,Jul-2012,13659.84,,Jul-2012,0.0,1.0,INDIVIDUAL,0.0,,,
706951,51836199,55265913,20000.0,20000.0,20000.0, 36 months,13.33,677.07,2.0,12.0,1.0,MORTGAGE,126500.0,Source Verified,Jun-2015,n,debt_consolidation,Debt consolidation,236xx,VA,35.43,0.0,464.0,1.0,22.0,0.0,145141.0,60.8,31.0,w,0.0,0.0,20594.08,20594.08,20000.0,594.08,0.0,0.0,0.0,Aug-2015,19931.82,,Sep-2015,0.0,1.0,INDIVIDUAL,0.0,0.0,433011.0,189300.0
44949,10166131,12018217,24000.0,24000.0,24000.0, 60 months,16.24,586.7,2.0,14.0,2.0,RENT,91000.0,Source Verified,Dec-2013,n,debt_consolidation,Debt consolidation,297xx,SC,13.88,0.0,523.0,0.0,7.0,0.0,16688.0,58.8,15.0,f,0.0,0.0,10560.51,10560.51,5297.66,5262.85,0.0,0.0,0.0,Jul-2015,586.7,,Jan-2016,0.0,1.0,INDIVIDUAL,0.0,0.0,39142.0,28400.0
218296,1269021,1512448,8875.0,8875.0,8875.0, 36 months,15.31,309.01,2.0,12.0,1.0,MORTGAGE,50000.0,Not Verified,May-2012,n,debt_consolidation,debt consolidation loan,442xx,OH,7.1,1.0,487.0,2.0,9.0,0.0,9291.0,40.2,21.0,f,0.0,0.0,11123.2594936,11123.26,8875.0,2248.26,0.0,0.0,0.0,May-2015,310.85,,May-2015,0.0,1.0,INDIVIDUAL,0.0,,,
126625,5787973,7220150,15000.0,15000.0,15000.0, 36 months,18.75,547.95,3.0,17.0,2.0,MORTGAGE,85000.0,Source Verified,Jun-2013,n,credit_card,"Guaranted Return!, Great Credit History!",280xx,NC,10.28,0.0,460.0,2.0,8.0,0.0,24011.0,46.7,14.0,f,0.0,0.0,7137.49,7137.49,3365.48,2113.7,0.0,1658.31,16.5831,Apr-2014,547.95,,Sep-2014,0.0,1.0,INDIVIDUAL,0.0,0.0,153104.0,51400.0
75874,7731045,9432436,10500.0,10500.0,10500.0, 36 months,9.99,338.76,1.0,5.0,6.0,RENT,162000.0,Source Verified,Oct-2013,n,credit_card,Credit Consolidation,336xx,FL,9.28,0.0,248.0,1.0,8.0,0.0,7614.0,28.7,29.0,f,0.0,0.0,11560.0063779,11560.01,10500.0,1060.01,0.0,0.0,0.0,Feb-2015,5734.02,,Jan-2016,0.0,1.0,INDIVIDUAL,0.0,132.0,45793.0,26500.0
189148,1677455,1959782,12000.0,12000.0,12000.0, 36 months,15.8,420.71,2.0,12.0,10.0,RENT,36000.0,Verified,Nov-2012,n,credit_card,Credit Card Refiancing,600xx,IL,28.23,0.0,543.0,1.0,14.0,0.0,12839.0,86.7,19.0,f,0.0,0.0,15117.2124877,15117.21,12000.0,3117.21,0.0,0.0,0.0,Aug-2015,1660.49,,Aug-2015,0.0,1.0,INDIVIDUAL,0.0,0.0,74131.0,14800.0
217362,1280521,1523853,24575.0,24575.0,24575.0, 36 months,14.65,847.7,2.0,11.0,1.0,MORTGAGE,95000.0,Not Verified,May-2012,n,debt_consolidation,Personal,967xx,HI,17.22,0.0,388.0,1.0,8.0,0.0,28931.0,88.5,27.0,f,0.0,0.0,28332.22,28332.22,24575.01,3757.21,0.0,0.0,0.0,Aug-2013,16478.79,,Sep-2013,0.0,1.0,INDIVIDUAL,0.0,,,
107782,6579615,8131639,25000.0,25000.0,25000.0, 36 months,18.85,914.51,3.0,17.0,8.0,RENT,100000.0,Verified,Aug-2013,n,debt_consolidation,Debt consolidation,114xx,NY,12.78,0.0,424.0,1.0,4.0,0.0,1156.0,13.4,10.0,f,0.0,0.0,31395.7389785,31395.74,25000.0,6395.74,0.0,0.0,0.0,Jul-2015,1868.23,,Jul-2015,0.0,1.0,INDIVIDUAL,0.0,0.0,18985.0,8600.0
195592,1557858,1824678,10000.0,10000.0,10000.0, 36 months,6.62,307.04,0.0,1.0,9.0,MORTGAGE,62000.0,Source Verified,Oct-2012,n,debt_consolidation,Credit Cards,078xx,NJ,4.9,0.0,464.0,0.0,7.0,0.0,7338.0,27.7,16.0,f,0.0,0.0,10309.56,10309.56,10000.0,309.56,0.0,0.0,0.0,Apr-2013,8779.91,,Mar-2015,0.0,1.0,INDIVIDUAL,0.0,0.0,273481.0,26500.0
70324,8515249,10267363,10500.0,10500.0,10500.0, 60 months,12.99,238.86,1.0,8.0,7.0,MORTGAGE,88000.0,Verified,Nov-2013,n,debt_consolidation,Power Plan,020xx,MA,6.3,0.0,459.0,3.0,14.0,0.0,1559.0,3.9,41.0,w,0.0,0.0,10725.97,10725.97,10500.0,225.97,0.0,0.0,0.0,Jan-2014,10487.11,,Jul-2014,0.0,1.0,INDIVIDUAL,0.0,0.0,384393.0,40300.0
193747,1583191,1852324,4575.0,4575.0,4575.0, 36 months,11.14,150.09,1.0,6.0,10.0,OWN,15360.0,Verified,Oct-2012,n,credit_card,Debt Consolidation,762xx,TX,21.33,1.0,490.0,0.0,8.0,0.0,9484.0,70.8,14.0,f,0.0,0.0,5263.6132046,5263.61,4575.0,688.61,0.0,0.0,0.0,Aug-2014,2111.88,,Oct-2015,0.0,1.0,INDIVIDUAL,0.0,0.0,11348.0,13400.0
121532,5771100,6407908,8000.0,8000.0,8000.0, 36 months,13.05,269.75,1.0,9.0,2.0,MORTGAGE,80000.0,Verified,Jul-2013,n,debt_consolidation,Debt Consolidation,708xx,LA,3.48,0.0,439.0,2.0,11.0,1.0,3220.0,27.3,28.0,f,0.0,0.0,8975.62685438,8975.63,8000.0,975.63,0.0,0.0,0.0,Jan-2015,2892.73,,Nov-2015,0.0,1.0,INDIVIDUAL,0.0,0.0,259031.0,11800.0
805438,43769859,46776595,3000.0,3000.0,2900.0, 36 months,13.99,102.52,2.0,13.0,5.0,RENT,13380.0,Verified,Apr-2015,n,debt_consolidation,Debt consolidation,190xx,PA,24.55,1.0,483.0,1.0,11.0,0.0,3588.0,40.3,23.0,f,0.0,0.0,3149.85,3044.86,3000.0,149.85,0.0,0.0,0.0,Sep-2015,892.1,,Sep-2015,0.0,1.0,INDIVIDUAL,0.0,0.0,3588.0,8900.0
385870,16423051,18505489,11300.0,11300.0,11300.0, 36 months,8.39,356.14,0.0,4.0,3.0,RENT,50363.69,Not Verified,May-2014,n,credit_card,Credit card refinancing,023xx,MA,26.23,0.0,574.0,0.0,21.0,0.0,10958.0,64.5,34.0,f,0.0,0.0,12466.89,12466.89,11300.0,1166.89,0.0,0.0,0.0,Dec-2015,6056.37,,Jan-2016,0.0,1.0,INDIVIDUAL,0.0,0.0,86196.0,17000.0
12115,803393,1009151,13000.0,13000.0,13000.0, 60 months,10.99,282.59,1.0,7.0,3.0,MORTGAGE,78204.0,Not Verified,Jul-2011,n,home_improvement,Home Improvement,301xx,GA,21.7,0.0,492.0,0.0,14.0,0.0,4663.0,21.1,29.0,f,0.0,0.0,15919.3544018,15919.35,13000.0,2919.35,0.0,0.0,0.0,Feb-2014,7469.24,,Feb-2014,0.0,1.0,INDIVIDUAL,0.0,,,
134648,5354716,6706872,20000.0,20000.0,20000.0, 60 months,17.27,499.96,2.0,14.0,1.0,MORTGAGE,57000.0,Verified,May-2013,n,debt_consolidation,Debt consolidation,407xx,KY,15.86,0.0,523.0,0.0,7.0,0.0,11546.0,95.4,21.0,f,0.0,0.0,12491.8,12491.8,6325.37,6166.43,0.0,0.0,0.0,Jul-2015,499.96,,Jan-2016,0.0,1.0,INDIVIDUAL,0.0,0.0,144047.0,12100.0
718074,51867010,55296736,35000.0,35000.0,35000.0, 60 months,18.25,893.54,4.0,20.0,1.0,MORTGAGE,225000.0,Verified,Jun-2015,n,debt_consolidation,Debt consolidation,945xx,CA,14.44,0.0,303.0,1.0,20.0,0.0,23915.0,58.0,44.0,w,0.0,0.0,36491.97,36491.97,35000.0,1491.97,0.0,0.0,0.0,Aug-2015,35669.4,,Jan-2016,0.0,1.0,INDIVIDUAL,0.0,0.0,748775.0,41200.0
169142,3237286,3979773,16000.0,16000.0,15975.0, 36 months,10.16,517.48,1.0,5.0,6.0,RENT,55000.0,Not Verified,Feb-2013,n,debt_consolidation,Debt Be Gone,194xx,PA,25.96,0.0,539.0,0.0,12.0,0.0,18106.0,55.2,35.0,w,0.0,0.0,18104.3902467,18076.12,16000.0,2104.39,0.0,0.0,0.0,Nov-2014,5264.39,,Nov-2014,0.0,1.0,INDIVIDUAL,0.0,0.0,53255.0,32800.0
84731,7525057,9187185,30000.0,30000.0,30000.0, 36 months,13.67,1020.53,1.0,9.0,1.0,MORTGAGE,250000.0,Verified,Oct-2013,n,credit_card,chase refinance,117xx,NY,10.1,0.0,384.0,3.0,15.0,0.0,42743.0,61.3,40.0,f,0.0,0.0,35638.7327288,35638.73,30000.0,5638.73,0.0,0.0,0.0,Sep-2015,14208.05,,Jan-2016,0.0,1.0,INDIVIDUAL,0.0,0.0,805610.0,69700.0
408471,14518338,16580683,14075.0,14075.0,14075.0, 36 months,15.61,492.13,2.0,14.0,1.0,MORTGAGE,66000.0,Verified,Apr-2014,n,debt_consolidation,Debt consolidation,802xx,CO,21.65,0.0,482.0,4.0,12.0,0.0,11561.0,41.6,44.0,f,0.0,0.0,15270.370367500002,15270.37,14075.0,1195.37,0.0,0.0,0.0,Nov-2014,12317.59,,Feb-2015,0.0,1.0,INDIVIDUAL,0.0,75.0,38680.0,27800.0
26309,572284,736125,15000.0,15000.0,13701.2534446, 36 months,15.95,526.99,3.0,18.0,5.0,MORTGAGE,71496.0,Verified,Aug-2010,n,debt_consolidation,Catch Up,347xx,FL,5.42,0.0,349.0,0.0,8.0,0.0,5706.0,28.8,24.0,f,0.0,0.0,17533.4,16014.78,14999.92,2507.13,26.3448779539,0.0,0.0,Dec-2011,10145.46,,Dec-2015,0.0,1.0,INDIVIDUAL,0.0,,,
71774,8405952,10148036,15000.0,15000.0,15000.0, 36 months,10.99,491.01,1.0,6.0,6.0,MORTGAGE,68200.0,Not Verified,Oct-2013,n,credit_card,debt eliminator,850xx,AZ,10.63,0.0,535.0,0.0,13.0,0.0,7806.0,47.6,23.0,w,0.0,0.0,16224.3911588,16224.39,15000.0,1224.39,0.0,0.0,0.0,Sep-2014,11805.3,,Sep-2014,0.0,1.0,INDIVIDUAL,0.0,0.0,86931.0,16400.0
789698,45514206,48611924,10000.0,10000.0,10000.0, 36 months,10.99,327.34,1.0,8.0,6.0,RENT,32000.0,Not Verified,Apr-2015,n,debt_consolidation,Debt consolidation,900xx,CA,18.49,0.0,593.0,2.0,9.0,0.0,9853.0,38.3,12.0,f,0.0,0.0,10600.58,10600.58,10000.0,600.58,0.0,0.0,0.0,Nov-2015,8648.75,,Nov-2015,0.0,1.0,INDIVIDUAL,0.0,0.0,10228.0,25700.0
120317,5968892,7441332,12000.0,12000.0,12000.0, 36 months,13.05,404.62,1.0,9.0,10.0,RENT,44000.0,Not Verified,Jul-2013,n,credit_card,creadit card loan,125xx,NY,21.6,0.0,502.0,1.0,13.0,0.0,15831.0,52.4,16.0,f,0.0,0.0,12258.14,12258.14,12000.0,258.14,0.0,0.0,0.0,Sep-2013,11853.98,,Aug-2013,0.0,1.0,INDIVIDUAL,0.0,0.0,29288.0,30500.0
92600,7050290,8712298,10000.0,10000.0,10000.0, 36 months,17.56,359.33,3.0,15.0,1.0,RENT,50000.0,Not Verified,Sep-2013,n,credit_card,Personal Loan,967xx,HI,7.51,0.0,508.0,1.0,6.0,0.0,9884.0,75.5,14.0,w,0.0,0.0,12516.87,12516.87,10000.0,2516.87,0.0,0.0,0.0,Aug-2015,4611.61,,Aug-2015,0.0,1.0,INDIVIDUAL,0.0,0.0,9884.0,13100.0
134759,5404787,6776949,30225.0,30225.0,30225.0, 36 months,17.77,1089.23,3.0,15.0,2.0,MORTGAGE,68250.0,Verified,Jun-2013,n,home_improvement,Home improvement,140xx,NY,6.15,0.0,538.0,0.0,6.0,0.0,9019.0,98.0,12.0,f,0.0,0.0,18137.95,18137.95,9901.0,5348.06,0.0,2888.89,28.8889000001,Aug-2014,1089.23,,Jan-2015,0.0,1.0,INDIVIDUAL,0.0,0.0,149845.0,9200.0
79803,7727788,9429423,20000.0,20000.0,20000.0, 36 months,17.1,714.06,2.0,14.0,7.0,RENT,95000.0,Verified,Oct-2013,n,debt_consolidation,Debt Consolidation,114xx,NY,22.59,1.0,327.0,0.0,12.0,0.0,27881.0,97.1,27.0,f,0.0,0.0,21863.4178793,21863.42,20000.0,1863.42,0.0,0.0,0.0,May-2014,17579.3,,Jan-2016,0.0,1.0,INDIVIDUAL,0.0,0.0,77347.0,28700.0
246871,35327417,38007849,25000.0,25000.0,25000.0, 60 months,9.49,524.93,1.0,6.0,5.0,OWN,90000.0,Source Verified,Nov-2014,n,debt_consolidation,Debt consolidation,735xx,OK,23.95,0.0,216.0,0.0,12.0,0.0,15532.0,58.6,29.0,w,0.0,0.0,26727.59,26727.59,25000.0,1727.59,0.0,0.0,0.0,Aug-2015,22554.51,,Sep-2015,0.0,1.0,INDIVIDUAL,0.0,0.0,60750.0,26500.0
130964,5637823,7020149,15000.0,15000.0,15000.0, 36 months,15.8,525.88,2.0,12.0,1.0,RENT,60000.0,Not Verified,Jun-2013,n,debt_consolidation,FREEDOM FROM DEBET,604xx,IL,15.16,0.0,380.0,1.0,8.0,0.0,8370.0,77.5,18.0,f,0.0,0.0,10675.29,10675.29,6614.29,2840.99,0.0,1220.01,217.701,Dec-2014,525.88,,May-2015,0.0,1.0,INDIVIDUAL,0.0,0.0,31524.0,10800.0
36562,408542,458712,4000.0,4000.0,3775.0, 36 months,10.95,130.86,1.0,5.0,2.0,RENT,37000.0,Verified,Jun-2009,n,other,Helping my 17 yo son,191xx,PA,6.36,0.0,484.0,2.0,7.0,0.0,15830.0,52.8,10.0,f,0.0,0.0,4706.73,4441.92,4000.0,706.73,0.0,0.0,0.0,May-2012,280.66,,Nov-2015,0.0,1.0,INDIVIDUAL,0.0,,,
142269,4774791,6046957,12025.0,12025.0,12025.0, 36 months,14.09,411.52,1.0,9.0,7.0,RENT,84000.0,Verified,May-2013,n,debt_consolidation,Debt Consolidate ,087xx,NJ,23.32,0.0,508.0,0.0,13.0,0.0,6308.0,27.3,34.0,w,0.0,0.0,13501.42,13501.42,12025.0,1476.42,0.0,0.0,0.0,May-2014,8974.7,,Dec-2015,0.0,1.0,INDIVIDUAL,0.0,0.0,84722.0,23100.0
406584,14618555,16680905,35000.0,35000.0,35000.0, 36 months,11.99,1162.34,1.0,7.0,1.0,MORTGAGE,82000.0,Verified,Apr-2014,n,debt_consolidation,Debt consolidation,480xx,MI,25.26,0.0,292.0,0.0,11.0,0.0,29946.0,52.3,31.0,f,0.0,0.0,12239.31,12239.31,5861.8,2274.58,0.0,4102.93,738.5273999980001,Nov-2014,1162.34,,Apr-2015,0.0,1.0,INDIVIDUAL,0.0,0.0,265639.0,57300.0
168732,3239047,3981767,14675.0,14675.0,14650.0, 36 months,13.11,495.24,1.0,8.0,10.0,MORTGAGE,56000.0,Verified,Feb-2013,n,credit_card,consolidation,080xx,NJ,25.35,6.0,481.0,0.0,10.0,0.0,22416.0,84.6,51.0,f,0.0,0.0,17137.5779259,17108.39,14675.0,2462.58,0.0,0.0,0.0,Oct-2014,7731.38,,Jan-2016,0.0,1.0,INDIVIDUAL,0.0,0.0,213445.0,26500.0
98644,1483552,1742109,15000.0,15000.0,15000.0, 36 months,6.03,456.54,0.0,0.0,2.0,MORTGAGE,92000.0,Not Verified,Sep-2013,n,debt_consolidation,Home Improvements,294xx,SC,16.4,0.0,453.0,0.0,8.0,0.0,35695.0,44.3,15.0,w,0.0,0.0,16123.68,16123.68,15000.0,1123.68,0.0,0.0,0.0,Apr-2015,7905.96,,Jun-2015,0.0,1.0,INDIVIDUAL,0.0,0.0,229408.0,80600.0
7750,807181,1013708,14750.0,14750.0,14750.0, 36 months,5.42,444.86,0.0,0.0,1.0,MORTGAGE,56500.0,Verified,Sep-2011,n,small_business,Outdoor Recreation Equipment,141xx,NY,18.32,0.0,441.0,0.0,6.0,0.0,1073.0,10.7,25.0,f,0.0,0.0,16013.181903400002,16013.18,14750.0,1263.18,0.0,0.0,0.0,Sep-2014,461.06,,Aug-2015,0.0,1.0,INDIVIDUAL,0.0,,,
3477,1018009,1246193,15750.0,15750.0,15750.0, 36 months,6.62,483.59,0.0,1.0,3.0,MORTGAGE,54000.0,Source Verified,Nov-2011,n,medical,medical,600xx,IL,4.98,0.0,381.0,1.0,7.0,0.0,859.0,2.7,26.0,f,0.0,0.0,17234.85,17234.85,15750.0,1484.85,0.0,0.0,0.0,Dec-2013,5650.75,,Jun-2015,0.0,1.0,INDIVIDUAL,0.0,,,
161713,3495697,4377999,21000.0,21000.0,21000.0, 36 months,11.14,688.91,1.0,6.0,10.0,RENT,170000.0,Not Verified,Mar-2013,n,credit_card,Universal Card Refinance,947xx,CA,7.23,0.0,453.0,2.0,8.0,0.0,27493.0,81.8,22.0,f,0.0,0.0,22885.48,22885.48,21000.0,1885.48,0.0,0.0,0.0,Feb-2014,15996.99,,May-2015,0.0,1.0,INDIVIDUAL,0.0,0.0,158186.0,33600.0
199662,1514328,1776493,9450.0,9450.0,9450.0, 36 months,18.49,343.97,3.0,16.0,10.0,RENT,87360.0,Verified,Sep-2012,n,debt_consolidation,reduce-my-debt,191xx,PA,11.62,0.0,500.0,2.0,19.0,0.0,6918.0,77.7,31.0,f,0.0,0.0,12192.0669157,12192.07,9450.0,2742.07,0.0,0.0,0.0,Dec-2014,3274.35,,Aug-2015,0.0,1.0,INDIVIDUAL,0.0,0.0,193698.0,8900.0
447016,11455209,13387362,15000.0,15000.0,15000.0, 36 months,17.57,539.06,3.0,16.0,0.0,RENT,60000.0,Source Verified,Feb-2014,n,debt_consolidation,Debt consolidation,231xx,VA,19.92,1.0,486.0,2.0,15.0,0.0,15033.0,21.4,32.0,f,0.0,0.0,6468.72,6468.72,4157.48,2311.24,0.0,0.0,0.0,Feb-2015,539.06,,Jan-2016,0.0,1.0,INDIVIDUAL,0.0,0.0,46918.0,70200.0
160958,3534714,4426880,5400.0,5400.0,5400.0, 36 months,7.9,168.97,0.0,3.0,3.0,MORTGAGE,56000.0,Not Verified,Mar-2013,n,major_purchase,Major Purchase for a Tested Borrower,853xx,AZ,6.33,0.0,570.0,0.0,9.0,0.0,236.0,2.0,14.0,f,0.0,0.0,5837.38901756,5837.39,5400.0,437.39,0.0,0.0,0.0,Jun-2014,3476.98,,May-2014,0.0,1.0,INDIVIDUAL,0.0,0.0,248651.0,12000.0
132924,5525875,6898101,11700.0,11700.0,11700.0, 36 months,17.77,421.64,3.0,15.0,10.0,OWN,33800.0,Not Verified,Jun-2013,n,debt_consolidation,Debt Consolidation,142xx,NY,16.9,1.0,506.0,0.0,18.0,0.0,13140.0,55.4,32.0,w,0.0,0.0,4734.25,4734.25,2092.56,1279.6,0.0,1362.09,13.6209000015,Feb-2014,421.64,,Jul-2014,0.0,1.0,INDIVIDUAL,0.0,0.0,85403.0,23700.0
10306,834628,1044500,3500.0,3500.0,3500.0, 36 months,5.42,105.56,0.0,0.0,5.0,MORTGAGE,49000.0,Not Verified,Aug-2011,n,car,Car Repairs,315xx,GA,5.85,0.0,481.0,0.0,9.0,0.0,10072.0,30.7,16.0,f,0.0,0.0,3799.33987118,3799.34,3500.0,299.34,0.0,0.0,0.0,Aug-2014,113.44,,Jan-2016,0.0,1.0,INDIVIDUAL,0.0,,,
33039,475348,601677,16000.0,16000.0,15850.0, 36 months,13.57,543.5,2.0,12.0,5.0,MORTGAGE,93000.0,Not Verified,Jan-2010,n,debt_consolidation,CONSOLIDATE DEBTS,951xx,CA,14.37,0.0,338.0,0.0,18.0,0.0,17729.0,39.0,30.0,f,0.0,0.0,16530.82,16375.84,16000.0,530.82,0.0,0.0,0.0,May-2010,11.74,,Oct-2014,0.0,1.0,INDIVIDUAL,0.0,,,
116956,5957597,7429997,13600.0,13600.0,13600.0, 36 months,15.88,477.34,2.0,13.0,6.0,RENT,72000.0,Not Verified,Jul-2013,n,debt_consolidation,Debt Consolidation,913xx,CA,7.6,0.0,546.0,0.0,8.0,0.0,22933.0,66.9,10.0,f,0.0,0.0,14618.35,14618.35,13600.0,1018.35,0.0,0.0,0.0,Jan-2014,12237.07,,Jan-2014,0.0,1.0,INDIVIDUAL,0.0,0.0,22933.0,34300.0
31632,493683,631696,6000.0,6000.0,6000.0, 36 months,14.22,205.71,2.0,14.0,2.0,OWN,50000.0,Not Verified,Mar-2010,n,car,tonys car,630xx,MO,14.09,0.0,570.0,3.0,4.0,0.0,298.0,14.9,10.0,f,0.0,0.0,7400.71,7400.71,6000.0,1400.71,0.0,0.0,0.0,Mar-2013,228.41,,Jan-2016,0.0,1.0,INDIVIDUAL,0.0,,,
137706,5144849,6467031,10000.0,10000.0,10000.0, 36 months,12.12,332.72,1.0,7.0,8.0,MORTGAGE,100000.0,Source Verified,May-2013,n,debt_consolidation,Debt Consolidation ,949xx,CA,19.84,0.0,493.0,1.0,7.0,0.0,18196.0,63.0,20.0,f,0.0,0.0,11320.8053361,11320.81,10000.0,1320.81,0.0,0.0,0.0,Sep-2014,6332.43,,Jan-2016,0.0,1.0,INDIVIDUAL,0.0,0.0,58527.0,28900.0
